text,label
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 38 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 0.5% last 7 days (weak signal). Volume: +5.8% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 7 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: down 2.8% last 7 days (moderate signal). Volume: -4.7% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 66 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 0.4% last 7 days (weak signal). Volume: +17.2% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 36 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: down 1.3% last 7 days (weak signal). Volume: +2.3% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 5 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.2).
[PRICE] Price action: up 7.0% last 7 days (strong signal). Volume: -6.3% vs average.",0
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 67 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.3).
[PRICE] Price action: up 8.7% last 7 days (strong signal). Volume: +30.4% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] 3 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Analog Devices (ADI) Boosts Generative AI Efforts With New Deal; Honeywell (HON), Analog Devices Partner on Building Automation; Analog Devices (AD....
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 36 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: down 0.3% last 7 days (weak signal). Volume: -5.1% vs average.",0
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 5 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.0).
[PRICE] Price action: down 3.4% last 7 days (moderate signal). Volume: +5.3% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 67 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.4).
[PRICE] Price action: down 0.4% last 7 days (weak signal). Volume: +25.8% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 36 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.2).
[PRICE] Price action: down 3.3% last 7 days (moderate signal). Volume: -10.8% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 6 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.4).
[PRICE] Price action: up 5.3% last 7 days (strong signal). Volume: +4.6% vs average.",2
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 66 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: down 1.8% last 7 days (weak signal). Volume: -6.8% vs average.",2
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 36 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: up 1.9% last 7 days (weak signal). Volume: +7.7% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] CATALYST: Earnings in 5 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: up 4.7% last 7 days (moderate signal). Volume: +14.3% vs average.",0
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 71 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: up 3.1% last 7 days (moderate signal). Volume: +4.8% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 41 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 20.6).
[PRICE] Price action: down 1.5% last 7 days (weak signal). Volume: +4.7% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 10 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.1).
[PRICE] Price action: down 8.6% last 7 days (strong signal). Volume: +11.5% vs average.",1
"[COMPANY] Analog Devices, Inc. (ADI)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 40 Buy, 14 Hold, 0 Sell (54 analysts). No recent rating changes. Consensus: bullish.
[EARNINGS] Earnings in 65 days.
[OPTIONS] Options market: Put/Call ratio 0.60 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: down 1.1% last 7 days (weak signal). Volume: +9.7% vs average.",2
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] 5 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Top Analyst Reports for Booking Holdings, U.S. Bancorp & CME Group; Here's Why Booking Holdings (BKNG) is a Strong Momentum Stock; Expedia, Airbnb ....
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 38 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.4).
[PRICE] Price action: up 4.2% last 7 days (moderate signal). Volume: +6.9% vs average.",2
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] CATALYST: Earnings in 7 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.2).
[PRICE] Price action: up 3.8% last 7 days (moderate signal). Volume: -20.7% vs average.",2
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 49 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bearish, high volatility (VIX: 26.1).
[PRICE] Price action: down 6.5% last 7 days (strong signal). Volume: +14.0% vs average.",2
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 18 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 3.0% last 7 days (moderate signal). Volume: +7.1% vs average.",2
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 79 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 0.3% last 7 days (weak signal). Volume: -26.9% vs average.",1
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 48 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.5).
[PRICE] Price action: up 0.9% last 7 days (weak signal). Volume: +1.5% vs average.",1
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 18 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 5.1% last 7 days (strong signal). Volume: -7.0% vs average.",1
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 78 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: down 0.8% last 7 days (weak signal). Volume: -25.0% vs average.",0
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 47 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 0.5% last 7 days (weak signal). Volume: +47.2% vs average.",1
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 17 days (catalyst window).
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: down 2.0% last 7 days (weak signal). Volume: -6.6% vs average.",0
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 98 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.2).
[PRICE] Price action: up 3.3% last 7 days (moderate signal). Volume: +10.5% vs average.",0
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 68 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.3).
[PRICE] Price action: up 6.2% last 7 days (strong signal). Volume: +26.2% vs average.",1
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] 4 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Here's the Average Amount Investors Have in Stocks by Age 40 and Which Stocks I Recommend Today; Why Booking Holdings (BKNG) is a Top Momentum Stoc....
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] Earnings in 37 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 1.1% last 7 days (weak signal). Volume: -17.2% vs average.",1
"[COMPANY] Booking Holdings Inc. (BKNG)
[NEWS] No recent news available.
[ANALYST] Analyst consensus: 41 Buy, 28 Hold, 0 Sell (69 analysts). No recent rating changes. Consensus: mixed.
[EARNINGS] CATALYST: Earnings in 6 days (approaching high-impact window).
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.0).
[PRICE] Price action: down 2.3% last 7 days (moderate signal). Volume: -11.3% vs average.",1
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 14.4).
[PRICE] Price action: down 2.1% last 7 days (moderate signal). Volume: +29.9% vs average.",0
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.2).
[PRICE] Price action: down 3.2% last 7 days (moderate signal). Volume: +10.5% vs average.",2
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.4).
[PRICE] Price action: up 3.6% last 7 days (moderate signal). Volume: -21.5% vs average.",1
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: up 1.9% last 7 days (weak signal). Volume: -7.7% vs average.",1
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: up 2.6% last 7 days (moderate signal). Volume: +9.9% vs average.",1
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: up 7.1% last 7 days (strong signal). Volume: -12.5% vs average.",0
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: up 3.4% last 7 days (moderate signal). Volume: -2.2% vs average.",2
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 20.6).
[PRICE] Price action: up 1.8% last 7 days (weak signal). Volume: +0.9% vs average.",2
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.1).
[PRICE] Price action: up 0.6% last 7 days (weak signal). Volume: -6.4% vs average.",2
"[COMPANY] BKNG (BKNG)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 1.00 (neutral). Sentiment: neutral.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 1.5% last 7 days (weak signal). Volume: -18.2% vs average.",2
"[COMPANY] MMC (MMC)
[NEWS] 4 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Arthur J. Gallagher (AJG) Aids Health Insurance Market With JCB; Benzinga's Top Ratings Upgrades, Downgrades For January 9, 2023; Adobe To Rally 25....
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.4).
[PRICE] Price action: up 1.8% last 7 days (weak signal). Volume: +10.1% vs average.",2
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 18.2).
[PRICE] Price action: down 3.1% last 7 days (moderate signal). Volume: +19.8% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bearish, high volatility (VIX: 26.1).
[PRICE] Price action: down 5.0% last 7 days (strong signal). Volume: +13.9% vs average.",0
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 3.0% last 7 days (moderate signal). Volume: +13.9% vs average.",2
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 17.1).
[PRICE] Price action: up 0.8% last 7 days (weak signal). Volume: +18.3% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.5).
[PRICE] Price action: up 2.4% last 7 days (moderate signal). Volume: +5.0% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 1.0% last 7 days (weak signal). Volume: +14.4% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.5).
[PRICE] Price action: up 0.4% last 7 days (weak signal). Volume: +1.5% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.8).
[PRICE] Price action: up 0.7% last 7 days (weak signal). Volume: +18.7% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.3).
[PRICE] Price action: down 1.1% last 7 days (weak signal). Volume: -7.6% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.2).
[PRICE] Price action: down 0.6% last 7 days (weak signal). Volume: +21.9% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.3).
[PRICE] Price action: down 4.4% last 7 days (moderate signal). Volume: +27.3% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] 1 news articles published in past 7 days. overall sentiment: mixed. Recent headlines: Arthur J. Gallagher (AJG) Adds Koberich to its Portfolio.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.3).
[PRICE] Price action: up 2.3% last 7 days (moderate signal). Volume: +3.4% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.0).
[PRICE] Price action: up 2.1% last 7 days (moderate signal). Volume: +15.0% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 14.4).
[PRICE] Price action: up 0.6% last 7 days (weak signal). Volume: +23.1% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 19.2).
[PRICE] Price action: down 3.4% last 7 days (moderate signal). Volume: +4.0% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.4).
[PRICE] Price action: up 1.3% last 7 days (weak signal). Volume: +15.3% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 12.7).
[PRICE] Price action: down 0.3% last 7 days (weak signal). Volume: -11.4% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: bullish, low volatility (VIX: 13.1).
[PRICE] Price action: up 2.0% last 7 days (weak signal). Volume: -3.3% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 15.2).
[PRICE] Price action: up 0.8% last 7 days (weak signal). Volume: -1.0% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 16.6).
[PRICE] Price action: down 0.4% last 7 days (weak signal). Volume: -11.6% vs average.",1
"[COMPANY] MMC (MMC)
[NEWS] No recent news available.
[ANALYST] No analyst coverage.
[EARNINGS] No upcoming earnings in next 90 days.
[OPTIONS] Options market: Put/Call ratio 0.53 (bullish). Sentiment: bullish.
[MARKET] Market regime: neutral, moderate volatility (VIX: 20.6).
[PRICE] Price action: up 0.9% last 7 days (weak signal). Volume: -8.8% vs average.",0
